timestamp,accion,precio_eth_btc,eth_usado,btc_obtenido,btc_final
2024-06-15 03:00:00,Vender ETH,0.05287,0.02006500789890334,0.0010608369676150197,0.0010608369676150197
2024-06-15 10:00:00,Vender ETH,0.05337,0.019858423205073375,0.0010598440464547661,0.0010598440464547661
2024-06-15 15:00:00,Vender ETH,0.05375,0.019721697924353666,0.0010600412634340095,0.0010600412634340095
2024-06-15 17:00:00,Vender ETH,0.05391,0.019729038962107006,0.0010635924904471886,0.0010635924904471886
2024-06-15 20:00:00,Vender ETH,0.0538,0.019751021178220772,0.0010626049393882776,0.0010626049393882776
2024-06-16 01:00:00,Vender ETH,0.05392,0.019714377354142443,0.0010629992269353605,0.0010629992269353605
2024-06-16 05:00:00,Vender ETH,0.05383,0.019736339155873757,0.0010624071367606844,0.0010624071367606844
2024-06-16 12:00:00,Vender ETH,0.05351,0.019769392198747383,0.0010578601765549726,0.0010578601765549726
2024-06-16 18:00:00,Vender ETH,0.05401,0.01960815897228865,0.00105903666609331,0.00105903666609331
2024-06-16 22:00:00,Vender ETH,0.05436,0.01959002342015002,0.0010649136731193552,0.0010649136731193552
2024-06-17 11:00:00,Vender ETH,0.05361,0.019593627840282523,0.001050414388517546,0.001050414388517546
2024-06-17 14:00:00,Vender ETH,0.05386,0.019593627840282523,0.0010553127954776166,0.0010553127954776166
2024-06-17 19:00:00,Vender ETH,0.05329,0.01972547281266573,0.0010511704461869567,0.0010511704461869567
2024-06-18 00:00:00,Vender ETH,0.05282,0.019855883003153697,0.0010487877402265782,0.0010487877402265782
2024-06-18 02:00:00,Vender ETH,0.05239,0.02003797745943023,0.0010497896390995497,0.0010497896390995497
2024-06-18 08:00:00,Vender ETH,0.05246,0.01998457336949457,0.001048390718963685,0.001048390718963685
2024-06-18 12:00:00,Vender ETH,0.05225,0.020003638980417574,0.0010451901367268181,0.0010451901367268181
2024-06-18 19:00:00,Vender ETH,0.05313,0.019810275525527256,0.0010525199386712631,0.0010525199386712631
2024-06-18 22:00:00,Vender ETH,0.05332,0.019765632651103534,0.0010539035329568405,0.0010539035329568405
2024-06-19 06:00:00,Vender ETH,0.05429,0.01936966610837788,0.001051579173023835,0.001051579173023835
2024-06-19 10:00:00,Vender ETH,0.05435,0.019387521626545633,0.0010537118004027553,0.0010537118004027553
2024-06-19 12:00:00,Vender ETH,0.05441,0.019423258993599177,0.0010568195218417311,0.0010568195218417311
2024-06-19 15:00:00,Vender ETH,0.05438,0.019430401210548467,0.0010566252178296257,0.0010566252178296257
2024-06-19 20:00:00,Vender ETH,0.05478,0.0193167315873789,0.0010581705563566161,0.0010581705563566161
2024-06-20 04:00:00,Vender ETH,0.05469,0.0192850475005762,0.0010546992478065126,0.0010546992478065126
2024-06-20 06:00:00,Vender ETH,0.05469,0.019299162814391813,0.0010554712143190882,0.0010554712143190882
2024-06-20 12:00:00,Vender ETH,0.05441,0.019327434798005645,0.0010516057273594873,0.0010516057273594873
2024-06-20 16:00:00,Vender ETH,0.0542,0.019395162806335065,0.0010512178241033605,0.0010512178241033605
2024-06-20 19:00:00,Vender ETH,0.05437,0.019405904081657016,0.001055099004919692,0.001055099004919692
2024-06-20 22:00:00,Vender ETH,0.05414,0.019481148539876144,0.0010547093819488944,0.0010547093819488944
2024-06-21 01:00:00,Vender ETH,0.05429,0.01953889184788615,0.0010607664384217391,0.0010607664384217391
2024-06-21 03:00:00,Vender ETH,0.05427,0.019585790960519555,0.0010629208754273961,0.0010629208754273961
2024-06-21 08:00:00,Vender ETH,0.05437,0.01956416115272218,0.0010637034418735048,0.0010637034418735048
2024-06-21 11:00:00,Vender ETH,0.05495,0.019439024888039197,0.0010681744175977538,0.0010681744175977538
2024-06-21 14:00:00,Vender ETH,0.05474,0.019499350449027997,0.0010673944435797926,0.0010673944435797926
2024-06-21 18:00:00,Vender ETH,0.05491,0.019535037400801473,0.0010726689036780089,0.0010726689036780089
2024-06-21 21:00:00,Vender ETH,0.0549,0.019545716174890832,0.0010730598180015067,0.0010730598180015067
2024-06-22 08:00:00,Vender ETH,0.0542,0.019559967517344273,0.0010601502394400595,0.0010601502394400595
2024-06-22 13:00:00,Vender ETH,0.05446,0.01950598416633044,0.0010622958976983557,0.0010622958976983557
2024-06-22 20:00:00,Vender ETH,0.05438,0.01949882337919155,0.0010603460153604364,0.0010603460153604364
2024-06-23 00:00:00,Vender ETH,0.05441,0.019477333125650927,0.001059761695366667,0.001059761695366667
2024-06-23 02:00:00,Vender ETH,0.05445,0.019480913517769614,0.0010607357410425554,0.0010607357410425554
2024-06-23 07:00:00,Vender ETH,0.05452,0.01943095330724593,0.0010593755743110481,0.0010593755743110481
2024-06-23 11:00:00,Vender ETH,0.05437,0.019455933412507773,0.0010578190996380476,0.0010578190996380476
2024-06-23 13:00:00,Vender ETH,0.0544,0.019459512502539508,0.0010585974801381492,0.0010585974801381492
2024-06-23 18:00:00,Vender ETH,0.05423,0.019502532795470692,0.0010576223534983756,0.0010576223534983756
2024-06-23 22:00:00,Vender ETH,0.05382,0.019625577166420032,0.0010562485630967262,0.0010562485630967262
2024-06-24 02:00:00,Vender ETH,0.05414,0.0195276125549404,0.0010572249437244732,0.0010572249437244732
2024-06-24 08:00:00,Vender ETH,0.05396,0.01954205071579433,0.001054489056624262,0.001054489056624262
2024-06-24 10:00:00,Vender ETH,0.05425,0.01956743471189946,0.0010615333331205458,0.0010615333331205458
2024-06-24 12:00:00,Vender ETH,0.05421,0.01959271563529985,0.001062121114589605,0.001062121114589605
2024-06-24 16:00:00,Vender ETH,0.05417,0.01967255259473245,0.0010656621740566569,0.0010656621740566569
2024-06-24 23:00:00,Vender ETH,0.0556,0.019201120253273096,0.0010675822860819841,0.0010675822860819841
2024-06-25 04:00:00,Vender ETH,0.05525,0.01926696058621159,0.0010644995723881902,0.0010644995723881902
2024-06-25 07:00:00,Vender ETH,0.05539,0.019312401530990387,0.0010697139208015575,0.0010697139208015575
2024-06-25 10:00:00,Vender ETH,0.05508,0.0194105229686365,0.0010691316051124984,0.0010691316051124984
2024-06-25 14:00:00,Vender ETH,0.05509,0.019389401616113498,0.0010681621350316925,0.0010681621350316925
2024-06-25 17:00:00,Vender ETH,0.05519,0.01938236499785325,0.001069712724231521,0.001069712724231521
2024-06-25 19:00:00,Vender ETH,0.0551,0.019456397312323043,0.0010720474919089997,0.0010720474919089997
2024-06-25 22:00:00,Vender ETH,0.05497,0.01951305955422278,0.0010726328836956262,0.0010726328836956262
2024-06-26 01:00:00,Vender ETH,0.055,0.019527268954954054,0.001073999792522473,0.001073999792522473
2024-06-26 04:00:00,Vender ETH,0.05491,0.019569967064913867,0.0010745868915344205,0.0010745868915344205
2024-06-26 10:00:00,Vender ETH,0.05507,0.019520197848036703,0.0010749772954913813,0.0010749772954913813
