timestamp,symbol,amount
2025-04-14T00:08:31.521142,LDBNB,0.018528
2025-04-14T00:09:19.298968,BTC,0.000119
2025-04-14T00:09:19.298968,BNB,6e-06
2025-04-14T00:09:19.298968,LDBNB,0.018528
2025-04-14T00:10:09.643498,BTC,0.000119
2025-04-14T00:10:09.643498,BNB,6e-06
2025-04-14T00:10:09.643498,LDBNB,0.018528
2025-04-14T00:10:57.076475,BTC,0.000119
2025-04-14T00:10:57.076475,BNB,6e-06
2025-04-14T00:10:57.076475,LDBNB,0.018528
2025-04-14T00:11:44.071988,BTC,0.000119
2025-04-14T00:11:44.071988,BNB,6e-06
2025-04-14T00:11:44.071988,LDBNB,0.018528
2025-04-14T00:12:32.338122,BTC,0.000119
2025-04-14T00:12:32.338122,BNB,6e-06
2025-04-14T00:12:32.338122,LDBNB,0.018528
2025-04-14T00:13:21.802390,BTC,0.000119
2025-04-14T00:13:21.802390,BNB,6e-06
2025-04-14T00:13:21.802390,LDBNB,0.018528
2025-04-14T00:14:08.801578,BTC,0.000119
2025-04-14T00:14:08.801578,BNB,6e-06
2025-04-14T00:14:08.801578,LDBNB,0.018528
2025-04-14T00:14:54.926757,BTC,0.000119
2025-04-14T00:14:54.926757,BNB,6e-06
2025-04-14T00:14:54.926757,LDBNB,0.018528
2025-04-14T00:15:42.902341,BTC,0.000119
2025-04-14T00:15:42.902341,BNB,6e-06
2025-04-14T00:15:42.902341,LDBNB,0.018528
2025-04-14T00:16:30.524002,BTC,0.000119
2025-04-14T00:16:30.524002,BNB,6e-06
2025-04-14T00:16:30.524002,LDBNB,0.018528
2025-04-14T00:17:17.815277,BTC,0.000119
2025-04-14T00:17:17.815277,BNB,6e-06
2025-04-14T00:17:17.815277,LDBNB,0.018528
2025-04-14T00:18:04.109108,BTC,0.000119
2025-04-14T00:18:04.109108,BNB,6e-06
2025-04-14T00:18:04.109108,LDBNB,0.018528
2025-04-14T00:18:51.010480,BTC,0.000119
2025-04-14T00:18:51.010480,BNB,6e-06
2025-04-14T00:18:51.010480,LDBNB,0.018528
2025-04-14T00:19:38.420178,BTC,0.000119
2025-04-14T00:19:38.420178,BNB,6e-06
2025-04-14T00:19:38.420178,LDBNB,0.018528
2025-04-14T00:20:25.080237,BTC,0.000119
2025-04-14T00:20:25.080237,BNB,6e-06
2025-04-14T00:20:25.080237,LDBNB,0.018528
2025-04-14T00:21:11.067364,BTC,0.000119
2025-04-14T00:21:11.067364,BNB,6e-06
2025-04-14T00:21:11.067364,LDBNB,0.018528
2025-04-14T00:21:57.692289,BTC,0.000119
2025-04-14T00:21:57.692289,BNB,6e-06
2025-04-14T00:21:57.692289,LDBNB,0.018528
2025-04-14T00:22:43.766999,BTC,0.000119
2025-04-14T00:22:43.766999,BNB,6e-06
2025-04-14T00:22:43.766999,LDBNB,0.018528
2025-04-14T00:23:30.524114,BTC,0.000119
2025-04-14T00:23:30.524114,BNB,6e-06
2025-04-14T00:23:30.524114,LDBNB,0.018528
2025-04-14T00:24:16.637327,BTC,0.000119
2025-04-14T00:24:16.637327,BNB,6e-06
2025-04-14T00:24:16.637327,LDBNB,0.018528
2025-04-14T00:47:48.337064,BTC,0.000119
2025-04-14T00:47:48.337064,BNB,6e-06
2025-04-14T00:47:48.337064,LDBNB,0.018528
2025-04-14T00:48:34.716333,BTC,0.000119
2025-04-14T00:48:34.716333,BNB,6e-06
2025-04-14T00:48:34.716333,LDBNB,0.018528
2025-04-14T00:49:20.950672,BTC,0.000119
2025-04-14T00:49:20.950672,BNB,6e-06
2025-04-14T00:49:20.950672,LDBNB,0.018528
2025-04-14T00:50:08.105240,BTC,0.000119
2025-04-14T00:50:08.105240,BNB,6e-06
2025-04-14T00:50:08.105240,LDBNB,0.018528
2025-04-14T00:50:55.479028,BTC,0.000119
2025-04-14T00:50:55.479028,BNB,6e-06
2025-04-14T00:50:55.479028,LDBNB,0.018528
2025-04-14T00:51:43.456557,BTC,0.000119
2025-04-14T00:51:43.456557,BNB,6e-06
2025-04-14T00:51:43.456557,LDBNB,0.018528
2025-04-14T00:52:32.635891,BTC,0.000119
2025-04-14T00:52:32.635891,BNB,6e-06
2025-04-14T00:52:32.635891,LDBNB,0.018528
2025-04-14T00:53:22.191730,BTC,0.000119
2025-04-14T00:53:22.191730,BNB,6e-06
2025-04-14T00:53:22.191730,LDBNB,0.018528
2025-04-14T00:54:08.440589,BTC,0.000119
2025-04-14T00:54:08.440589,BNB,6e-06
2025-04-14T00:54:08.440589,LDBNB,0.018528
2025-04-14T00:54:55.317990,BTC,0.000119
2025-04-14T00:54:55.317990,BNB,6e-06
2025-04-14T00:54:55.317990,LDBNB,0.018528
2025-04-14T00:55:42.382752,BTC,0.000119
2025-04-14T00:55:42.382752,BNB,6e-06
2025-04-14T00:55:42.382752,LDBNB,0.018528
2025-04-14T00:56:29.339920,BTC,0.000119
2025-04-14T00:56:29.339920,BNB,6e-06
2025-04-14T00:56:29.339920,LDBNB,0.018528
2025-04-14T00:57:15.443176,BTC,0.000119
2025-04-14T00:57:15.443176,BNB,6e-06
2025-04-14T00:57:15.443176,LDBNB,0.018528
2025-04-14T00:58:01.863302,BTC,0.000119
2025-04-14T00:58:01.863302,BNB,6e-06
2025-04-14T00:58:01.863302,LDBNB,0.018528
2025-04-14T00:58:48.926611,BTC,0.000119
2025-04-14T00:58:48.926611,BNB,6e-06
2025-04-14T00:58:48.926611,LDBNB,0.018528
2025-04-14T00:59:36.087709,BTC,0.000119
2025-04-14T00:59:36.087709,BNB,6e-06
2025-04-14T00:59:36.087709,LDBNB,0.018528
2025-04-14T01:00:22.790550,BTC,0.000119
2025-04-14T01:00:22.790550,BNB,6e-06
2025-04-14T01:00:22.790550,LDBNB,0.018528
2025-04-14T01:01:09.120161,BTC,0.000119
2025-04-14T01:01:09.120161,BNB,6e-06
2025-04-14T01:01:09.120161,LDBNB,0.018528
2025-04-14T01:01:55.658134,BTC,0.000119
2025-04-14T01:01:55.658134,BNB,6e-06
2025-04-14T01:01:55.658134,LDBNB,0.018528
2025-04-14T01:02:41.895877,BTC,0.000119
2025-04-14T01:02:41.895877,BNB,6e-06
2025-04-14T01:02:41.895877,LDBNB,0.018528
2025-04-14T01:03:28.042557,BTC,0.000119
2025-04-14T01:03:28.042557,BNB,6e-06
2025-04-14T01:03:28.042557,LDBNB,0.018528
2025-04-14T01:04:15.397422,BTC,0.000119
2025-04-14T01:04:15.397422,BNB,6e-06
2025-04-14T01:04:15.397422,LDBNB,0.018528
2025-04-14T01:05:02.139199,BTC,0.000119
2025-04-14T01:05:02.139199,BNB,6e-06
2025-04-14T01:05:02.139199,LDBNB,0.018528
2025-04-14T01:05:48.379718,BTC,0.000119
2025-04-14T01:05:48.379718,BNB,6e-06
2025-04-14T01:05:48.379718,LDBNB,0.018528
2025-04-14T01:06:34.261327,BTC,0.000119
2025-04-14T01:06:34.261327,BNB,6e-06
2025-04-14T01:06:34.261327,LDBNB,0.018528
2025-04-14T01:07:20.772668,BTC,0.000119
2025-04-14T01:07:20.772668,BNB,6e-06
2025-04-14T01:07:20.772668,LDBNB,0.018528
2025-04-14T08:14:04.092841,BTC,0.000119
2025-04-14T08:14:04.092841,BNB,6e-06
2025-04-14T08:14:04.092841,LDBNB,0.018528
2025-04-14T14:20:04.701841,BTC,0.000119
2025-04-14T14:20:04.701841,BNB,6e-06
2025-04-14T14:20:04.701841,LDBNB,0.018528
2025-04-14T16:36:25.915386,BTC,0.000119
2025-04-14T16:36:25.915386,BNB,6e-06
2025-04-14T16:36:25.915386,LDBNB,0.018528
2025-04-14T16:37:12.348094,BTC,0.000119
2025-04-14T16:37:12.348094,BNB,6e-06
2025-04-14T16:37:12.348094,LDBNB,0.018528
2025-04-14T16:38:00.059910,BTC,0.000119
2025-04-14T16:38:00.059910,BNB,6e-06
2025-04-14T16:38:00.059910,LDBNB,0.018528
2025-04-14T16:38:49.179301,BTC,0.000119
2025-04-14T16:38:49.179301,BNB,6e-06
2025-04-14T16:38:49.179301,LDBNB,0.018528
2025-04-14T16:39:36.257622,BTC,0.000119
2025-04-14T16:39:36.257622,BNB,6e-06
2025-04-14T16:39:36.257622,LDBNB,0.018528
2025-04-14T16:40:23.941041,BTC,0.000119
2025-04-14T16:40:23.941041,BNB,6e-06
2025-04-14T16:40:23.941041,LDBNB,0.018528
2025-04-14T16:41:11.968501,BTC,0.000119
2025-04-14T16:41:11.968501,BNB,6e-06
2025-04-14T16:41:11.968501,LDBNB,0.018528
2025-04-14T16:41:59.289887,BTC,0.000119
2025-04-14T16:41:59.289887,BNB,6e-06
2025-04-14T16:41:59.289887,LDBNB,0.018528
2025-04-14T16:42:47.272584,BTC,0.000119
2025-04-14T16:42:47.272584,BNB,6e-06
2025-04-14T16:42:47.272584,LDBNB,0.018528
2025-04-14T16:43:33.876657,BTC,0.000119
2025-04-14T16:43:33.876657,BNB,6e-06
2025-04-14T16:43:33.876657,LDBNB,0.018528
2025-04-14T16:44:21.872540,BTC,0.000119
2025-04-14T16:44:21.872540,BNB,6e-06
2025-04-14T16:44:21.872540,LDBNB,0.018528
2025-04-14T16:45:10.292617,BTC,0.000119
2025-04-14T16:45:10.292617,BNB,6e-06
2025-04-14T16:45:10.292617,LDBNB,0.018528
2025-04-14T16:45:58.047652,BTC,0.000119
2025-04-14T16:45:58.047652,BNB,6e-06
2025-04-14T16:45:58.047652,LDBNB,0.018528
2025-04-14T16:46:45.323429,BTC,0.000119
2025-04-14T16:46:45.323429,BNB,6e-06
2025-04-14T16:46:45.323429,LDBNB,0.018528
2025-04-14T16:47:33.454749,BTC,0.000119
2025-04-14T16:47:33.454749,BNB,6e-06
2025-04-14T16:47:33.454749,LDBNB,0.018528
2025-04-14T16:48:21.235008,BTC,0.000119
2025-04-14T16:48:21.235008,BNB,6e-06
2025-04-14T16:48:21.235008,LDBNB,0.018528
2025-04-14T16:49:08.244870,BTC,0.000119
2025-04-14T16:49:08.244870,BNB,6e-06
2025-04-14T16:49:08.244870,LDBNB,0.018528
2025-04-14T16:49:55.503527,BTC,0.000119
2025-04-14T16:49:55.503527,BNB,6e-06
2025-04-14T16:49:55.503527,LDBNB,0.018528
2025-04-14T16:50:43.024283,BTC,0.000119
2025-04-14T16:50:43.024283,BNB,6e-06
2025-04-14T16:50:43.024283,LDBNB,0.018528
2025-04-14T16:51:30.569907,BTC,0.000119
2025-04-14T16:51:30.569907,BNB,6e-06
2025-04-14T16:51:30.569907,LDBNB,0.018528
2025-04-14T16:52:17.607934,BTC,0.000119
2025-04-14T16:52:17.607934,BNB,6e-06
2025-04-14T16:52:17.607934,LDBNB,0.018528
2025-04-14T16:53:04.413541,BTC,0.000119
2025-04-14T16:53:04.413541,BNB,6e-06
2025-04-14T16:53:04.413541,LDBNB,0.018528
2025-04-14T16:53:51.658534,BTC,0.000119
2025-04-14T16:53:51.658534,BNB,6e-06
2025-04-14T16:53:51.658534,LDBNB,0.018528
2025-04-14T16:54:38.529637,BTC,0.000119
2025-04-14T16:54:38.529637,BNB,6e-06
2025-04-14T16:54:38.529637,LDBNB,0.018528
2025-04-14T16:55:25.950727,BTC,0.000119
2025-04-14T16:55:25.950727,BNB,6e-06
2025-04-14T16:55:25.950727,LDBNB,0.018528
2025-04-14T16:56:14.401467,BTC,0.000119
2025-04-14T16:56:14.401467,BNB,6e-06
2025-04-14T16:56:14.401467,LDBNB,0.018528
2025-04-14T16:57:02.448686,BTC,0.000119
2025-04-14T16:57:02.448686,BNB,6e-06
2025-04-14T16:57:02.448686,LDBNB,0.018528
2025-04-14T16:57:49.418565,BTC,0.000119
2025-04-14T16:57:49.418565,BNB,6e-06
2025-04-14T16:57:49.418565,LDBNB,0.018528
2025-04-14T16:58:36.436344,BTC,0.000119
2025-04-14T16:58:36.436344,BNB,6e-06
2025-04-14T16:58:36.436344,LDBNB,0.018528
2025-04-14T16:59:25.241023,BTC,0.000119
2025-04-14T16:59:25.241023,BNB,6e-06
2025-04-14T16:59:25.241023,LDBNB,0.018528
2025-04-14T17:00:13.046297,BTC,0.000119
2025-04-14T17:00:13.046297,BNB,6e-06
2025-04-14T17:00:13.046297,LDBNB,0.018528
2025-04-14T17:01:01.430180,BTC,0.000119
2025-04-14T17:01:01.430180,BNB,6e-06
2025-04-14T17:01:01.430180,LDBNB,0.018528
2025-04-14T17:01:49.085540,BTC,0.000119
2025-04-14T17:01:49.085540,BNB,6e-06
2025-04-14T17:01:49.085540,LDBNB,0.018528
2025-04-14T17:02:35.355268,BTC,0.000119
2025-04-14T17:02:35.355268,BNB,6e-06
2025-04-14T17:02:35.355268,LDBNB,0.018528
2025-04-14T17:03:22.714778,BTC,0.000119
2025-04-14T17:03:22.714778,BNB,6e-06
2025-04-14T17:03:22.714778,LDBNB,0.018528
2025-04-14T17:04:09.646626,BTC,0.000119
2025-04-14T17:04:09.646626,BNB,6e-06
2025-04-14T17:04:09.646626,LDBNB,0.018528
2025-04-14T17:04:58.493965,BTC,0.000119
2025-04-14T17:04:58.493965,BNB,6e-06
2025-04-14T17:04:58.493965,LDBNB,0.018528
2025-04-14T17:05:46.384326,BTC,0.000119
2025-04-14T17:05:46.384326,BNB,6e-06
2025-04-14T17:05:46.384326,LDBNB,0.018528
2025-04-14T17:06:32.883168,BTC,0.000119
2025-04-14T17:06:32.883168,BNB,6e-06
2025-04-14T17:06:32.883168,LDBNB,0.018528
2025-04-14T17:07:19.867095,BTC,0.000119
2025-04-14T17:07:19.867095,BNB,6e-06
2025-04-14T17:07:19.867095,LDBNB,0.018528
2025-04-14T17:08:07.321864,BTC,0.000119
2025-04-14T17:08:07.321864,BNB,6e-06
2025-04-14T17:08:07.321864,LDBNB,0.018528
2025-04-14T17:08:54.917787,BTC,0.000119
2025-04-14T17:08:54.917787,BNB,6e-06
2025-04-14T17:08:54.917787,LDBNB,0.018528
2025-04-14T17:09:42.246254,BTC,0.000119
2025-04-14T17:09:42.246254,BNB,6e-06
2025-04-14T17:09:42.246254,LDBNB,0.018528
2025-04-14T17:10:32.122790,BTC,0.000119
2025-04-14T17:10:32.122790,BNB,6e-06
2025-04-14T17:10:32.122790,LDBNB,0.018528
2025-04-14T17:11:19.631653,BTC,0.000119
2025-04-14T17:11:19.631653,BNB,6e-06
2025-04-14T17:11:19.631653,LDBNB,0.018528
2025-04-14T17:12:06.638489,BTC,0.000119
2025-04-14T17:12:06.638489,BNB,6e-06
2025-04-14T17:12:06.638489,LDBNB,0.018528
2025-04-14T17:12:52.833460,BTC,0.000119
2025-04-14T17:12:52.833460,BNB,6e-06
2025-04-14T17:12:52.833460,LDBNB,0.018528
2025-04-14T17:13:39.723714,BTC,0.000119
2025-04-14T17:13:39.723714,BNB,6e-06
2025-04-14T17:13:39.723714,LDBNB,0.018528
2025-04-14T17:14:27.857672,BTC,0.000119
2025-04-14T17:14:27.857672,BNB,6e-06
2025-04-14T17:14:27.857672,LDBNB,0.018528
2025-04-14T17:15:14.704889,BTC,0.000119
2025-04-14T17:15:14.704889,BNB,6e-06
2025-04-14T17:15:14.704889,LDBNB,0.018528
2025-04-14T17:16:00.978302,BTC,0.000119
2025-04-14T17:16:00.978302,BNB,6e-06
2025-04-14T17:16:00.978302,LDBNB,0.018528
2025-04-14T17:16:50.155069,BTC,0.000119
2025-04-14T17:16:50.155069,BNB,6e-06
2025-04-14T17:16:50.155069,LDBNB,0.018528
2025-04-14T17:17:38.090475,BTC,0.000119
2025-04-14T17:17:38.090475,BNB,6e-06
2025-04-14T17:17:38.090475,LDBNB,0.018528
2025-04-14T17:18:24.381262,BTC,0.000119
2025-04-14T17:18:24.381262,BNB,6e-06
2025-04-14T17:18:24.381262,LDBNB,0.018528
2025-04-14T17:19:12.485664,BTC,0.000119
2025-04-14T17:19:12.485664,BNB,6e-06
2025-04-14T17:19:12.485664,LDBNB,0.018528
2025-04-14T17:19:59.830134,BTC,0.000119
2025-04-14T17:19:59.830134,BNB,6e-06
2025-04-14T17:19:59.830134,LDBNB,0.018528
2025-04-14T17:20:48.016683,BTC,0.000119
2025-04-14T17:20:48.016683,BNB,6e-06
2025-04-14T17:20:48.016683,LDBNB,0.018528
2025-04-14T17:21:37.228205,BTC,0.000119
2025-04-14T17:21:37.228205,BNB,6e-06
2025-04-14T17:21:37.228205,LDBNB,0.018528
2025-04-14T17:22:25.039105,BTC,0.000119
2025-04-14T17:22:25.039105,BNB,6e-06
2025-04-14T17:22:25.039105,LDBNB,0.018528
2025-04-14T17:23:11.933422,BTC,0.000119
2025-04-14T17:23:11.933422,BNB,6e-06
2025-04-14T17:23:11.933422,LDBNB,0.018528
2025-04-14T17:23:59.995997,BTC,0.000119
2025-04-14T17:23:59.995997,BNB,6e-06
2025-04-14T17:23:59.995997,LDBNB,0.018528
2025-04-14T17:24:47.080182,BTC,0.000119
2025-04-14T17:24:47.080182,BNB,6e-06
2025-04-14T17:24:47.080182,LDBNB,0.018528
2025-04-14T17:25:35.436751,BTC,0.000119
2025-04-14T17:25:35.436751,BNB,6e-06
2025-04-14T17:25:35.436751,LDBNB,0.018528
2025-04-14T17:26:21.622256,BTC,0.000119
2025-04-14T17:26:21.622256,BNB,6e-06
2025-04-14T17:26:21.622256,LDBNB,0.018528
2025-04-14T17:27:08.941533,BTC,0.000119
2025-04-14T17:27:08.941533,BNB,6e-06
2025-04-14T17:27:08.941533,LDBNB,0.018528
2025-04-14T17:27:55.934094,BTC,0.000119
2025-04-14T17:27:55.934094,BNB,6e-06
2025-04-14T17:27:55.934094,LDBNB,0.018528
2025-04-14T17:28:42.084015,BTC,0.000119
2025-04-14T17:28:42.084015,BNB,6e-06
2025-04-14T17:28:42.084015,LDBNB,0.018528
2025-04-14T17:29:28.294488,BTC,0.000119
2025-04-14T17:29:28.294488,BNB,6e-06
2025-04-14T17:29:28.294488,LDBNB,0.018528
2025-04-14T17:30:17.552044,BTC,0.000119
2025-04-14T17:30:17.552044,BNB,6e-06
2025-04-14T17:30:17.552044,LDBNB,0.018528
2025-04-14T17:31:18.773083,BTC,0.000119
2025-04-14T17:31:18.773083,BNB,6e-06
2025-04-14T17:31:18.773083,LDBNB,0.018528
2025-04-14T17:32:06.198744,BTC,0.000119
2025-04-14T17:32:06.198744,BNB,6e-06
2025-04-14T17:32:06.198744,LDBNB,0.018528
2025-04-14T17:32:52.545919,BTC,0.000119
2025-04-14T17:32:52.545919,BNB,6e-06
2025-04-14T17:32:52.545919,LDBNB,0.018528
2025-04-14T17:33:39.177331,BTC,0.000119
2025-04-14T17:33:39.177331,BNB,6e-06
2025-04-14T17:33:39.177331,LDBNB,0.018528
2025-04-14T17:34:26.250954,BTC,0.000119
2025-04-14T17:34:26.250954,BNB,6e-06
2025-04-14T17:34:26.250954,LDBNB,0.018528
2025-04-14T17:35:13.189118,BTC,0.000119
2025-04-14T17:35:13.189118,BNB,6e-06
2025-04-14T17:35:13.189118,LDBNB,0.018528
2025-04-14T17:36:00.057467,BTC,0.000119
2025-04-14T17:36:00.057467,BNB,6e-06
2025-04-14T17:36:00.057467,LDBNB,0.018528
2025-04-14T17:36:49.267312,BTC,0.000119
2025-04-14T17:36:49.267312,BNB,6e-06
2025-04-14T17:36:49.267312,LDBNB,0.018528
2025-04-14T17:37:36.618050,BTC,0.000119
2025-04-14T17:37:36.618050,BNB,6e-06
2025-04-14T17:37:36.618050,LDBNB,0.018528
2025-04-14T17:38:24.023677,BTC,0.000119
2025-04-14T17:38:24.023677,BNB,6e-06
2025-04-14T17:38:24.023677,LDBNB,0.018528
2025-04-14T17:39:10.212416,BTC,0.000119
2025-04-14T17:39:10.212416,BNB,6e-06
2025-04-14T17:39:10.212416,LDBNB,0.018528
2025-04-14T17:39:57.507928,BTC,0.000119
2025-04-14T17:39:57.507928,BNB,6e-06
2025-04-14T17:39:57.507928,LDBNB,0.018528
2025-04-14T17:40:44.174035,BTC,0.000119
2025-04-14T17:40:44.174035,BNB,6e-06
2025-04-14T17:40:44.174035,LDBNB,0.018528
2025-04-14T17:41:30.115247,BTC,0.000119
2025-04-14T17:41:30.115247,BNB,6e-06
2025-04-14T17:41:30.115247,LDBNB,0.018528
2025-04-14T17:42:17.078310,BTC,0.000119
2025-04-14T17:42:17.078310,BNB,6e-06
2025-04-14T17:42:17.078310,LDBNB,0.018528
2025-04-14T17:43:07.196139,BTC,0.000119
2025-04-14T17:43:07.196139,BNB,6e-06
2025-04-14T17:43:07.196139,LDBNB,0.018528
2025-04-14T17:43:54.095071,BTC,0.000119
2025-04-14T17:43:54.095071,BNB,6e-06
2025-04-14T17:43:54.095071,LDBNB,0.018528
2025-04-14T17:44:41.062973,BTC,0.000119
2025-04-14T17:44:41.062973,BNB,6e-06
2025-04-14T17:44:41.062973,LDBNB,0.018528
2025-04-14T17:45:27.688948,BTC,0.000119
2025-04-14T17:45:27.688948,BNB,6e-06
2025-04-14T17:45:27.688948,LDBNB,0.018528
2025-04-15T00:28:01.844834,BTC,0.000119
2025-04-15T00:28:01.844834,BNB,6e-06
2025-04-15T00:28:01.844834,LDBNB,0.018528
2025-04-15T00:28:48.919974,BTC,0.000119
2025-04-15T00:28:48.919974,BNB,6e-06
2025-04-15T00:28:48.919974,LDBNB,0.018528
2025-04-15T00:29:36.342989,BTC,0.000119
2025-04-15T00:29:36.342989,BNB,6e-06
2025-04-15T00:29:36.342989,LDBNB,0.018528
2025-04-15T00:30:24.887134,BTC,0.000119
2025-04-15T00:30:24.887134,BNB,6e-06
2025-04-15T00:30:24.887134,LDBNB,0.018528
2025-04-15T00:31:11.693248,BTC,0.000119
2025-04-15T00:31:11.693248,BNB,6e-06
2025-04-15T00:31:11.693248,LDBNB,0.018528
2025-04-15T00:31:58.076867,BTC,0.000119
2025-04-15T00:31:58.076867,BNB,6e-06
2025-04-15T00:31:58.076867,LDBNB,0.018528
2025-04-15T00:32:44.734200,BTC,0.000119
2025-04-15T00:32:44.734200,BNB,6e-06
2025-04-15T00:32:44.734200,LDBNB,0.018528
2025-04-15T00:33:30.807303,BTC,0.000119
2025-04-15T00:33:30.807303,BNB,6e-06
2025-04-15T00:33:30.807303,LDBNB,0.018528
2025-04-15T00:34:19.869165,BTC,0.000119
2025-04-15T00:34:19.869165,BNB,6e-06
2025-04-15T00:34:19.869165,LDBNB,0.018528
2025-04-15T00:35:05.972212,BTC,0.000119
2025-04-15T00:35:05.972212,BNB,6e-06
2025-04-15T00:35:05.972212,LDBNB,0.018528
2025-04-15T00:35:51.962659,BTC,0.000119
2025-04-15T00:35:51.962659,BNB,6e-06
2025-04-15T00:35:51.962659,LDBNB,0.018528
2025-04-15T00:36:37.784834,BTC,0.000119
2025-04-15T00:36:37.784834,BNB,6e-06
2025-04-15T00:36:37.784834,LDBNB,0.018528
2025-04-15T00:37:23.852166,BTC,0.000119
2025-04-15T00:37:23.852166,BNB,6e-06
2025-04-15T00:37:23.852166,LDBNB,0.018528
2025-04-15T00:38:09.981181,BTC,0.000119
2025-04-15T00:38:09.981181,BNB,6e-06
2025-04-15T00:38:09.981181,LDBNB,0.018528
2025-04-15T00:38:57.162716,BTC,0.000119
2025-04-15T00:38:57.162716,BNB,6e-06
2025-04-15T00:38:57.162716,LDBNB,0.018528
2025-04-15T00:39:43.561557,BTC,0.000119
2025-04-15T00:39:43.561557,BNB,6e-06
2025-04-15T00:39:43.561557,LDBNB,0.018528
2025-04-15T00:40:31.619111,BTC,0.000119
2025-04-15T00:40:31.619111,BNB,6e-06
2025-04-15T00:40:31.619111,LDBNB,0.018528
2025-04-15T00:41:19.047084,BTC,0.000119
2025-04-15T00:41:19.047084,BNB,6e-06
2025-04-15T00:41:19.047084,LDBNB,0.018528
2025-04-15T00:42:08.186691,BTC,0.000119
2025-04-15T00:42:08.186691,BNB,6e-06
2025-04-15T00:42:08.186691,LDBNB,0.018528
2025-04-15T00:42:57.547022,BTC,0.000119
2025-04-15T00:42:57.547022,BNB,6e-06
2025-04-15T00:42:57.547022,LDBNB,0.018528
2025-04-15T00:43:47.726411,BTC,0.000119
2025-04-15T00:43:47.726411,BNB,6e-06
2025-04-15T00:43:47.726411,LDBNB,0.018528
2025-04-15T00:44:33.995138,BTC,0.000119
2025-04-15T00:44:33.995138,BNB,6e-06
2025-04-15T00:44:33.995138,LDBNB,0.018528
2025-04-15T00:45:21.676719,BTC,0.000119
2025-04-15T00:45:21.676719,BNB,6e-06
2025-04-15T00:45:21.676719,LDBNB,0.018528
2025-04-15T00:46:07.648803,BTC,0.000119
2025-04-15T00:46:07.648803,BNB,6e-06
2025-04-15T00:46:07.648803,LDBNB,0.018528
2025-04-15T00:46:54.829375,BTC,0.000119
2025-04-15T00:46:54.829375,BNB,6e-06
2025-04-15T00:46:54.829375,LDBNB,0.018528
2025-04-15T00:47:41.294537,BTC,0.000119
2025-04-15T00:47:41.294537,BNB,6e-06
2025-04-15T00:47:41.294537,LDBNB,0.018528
2025-04-15T00:48:27.894582,BTC,0.000119
2025-04-15T00:48:27.894582,BNB,6e-06
2025-04-15T00:48:27.894582,LDBNB,0.018528
2025-04-15T00:49:53.232247,BTC,0.000119
2025-04-15T00:49:53.232247,BNB,6e-06
2025-04-15T00:49:53.232247,LDBNB,0.018528
2025-04-15T00:50:40.843411,BTC,0.000119
2025-04-15T00:50:40.843411,BNB,6e-06
2025-04-15T00:50:40.843411,LDBNB,0.018528
2025-04-15T00:51:27.812360,BTC,0.000119
2025-04-15T00:51:27.812360,BNB,6e-06
2025-04-15T00:51:27.812360,LDBNB,0.018528
2025-04-15T00:55:43.736067,BTC,0.000119
2025-04-15T00:55:43.736067,BNB,6e-06
2025-04-15T00:55:43.736067,LDBNB,0.018528
2025-04-15T00:56:31.761616,BTC,0.000119
2025-04-15T00:56:31.761616,BNB,6e-06
2025-04-15T00:56:31.761616,LDBNB,0.018528
2025-04-15T00:57:20.240132,BTC,0.000119
2025-04-15T00:57:20.240132,BNB,6e-06
2025-04-15T00:57:20.240132,LDBNB,0.018528
2025-04-15T00:58:06.648584,BTC,0.000119
2025-04-15T00:58:06.648584,BNB,6e-06
2025-04-15T00:58:06.648584,LDBNB,0.018528
2025-04-15T00:58:53.486852,BTC,0.000119
2025-04-15T00:58:53.486852,BNB,6e-06
2025-04-15T00:58:53.486852,LDBNB,0.018528
2025-04-15T00:59:40.026550,BTC,0.000119
2025-04-15T00:59:40.026550,BNB,6e-06
2025-04-15T00:59:40.026550,LDBNB,0.018528
2025-04-15T02:03:12.308365,BTC,0.000119
2025-04-15T02:03:12.308365,BNB,6e-06
2025-04-15T02:03:12.308365,LDBNB,0.018528
2025-04-15T02:03:58.402884,BTC,0.000119
2025-04-15T02:03:58.402884,BNB,6e-06
2025-04-15T02:03:58.402884,LDBNB,0.018528
2025-04-15T02:04:45.355207,BTC,0.000119
2025-04-15T02:04:45.355207,BNB,6e-06
2025-04-15T02:04:45.355207,LDBNB,0.018528
2025-04-15T02:05:32.068074,BTC,0.000119
2025-04-15T02:05:32.068074,BNB,6e-06
2025-04-15T02:05:32.068074,LDBNB,0.018528
2025-04-15T02:06:19.404327,BTC,0.000119
2025-04-15T02:06:19.404327,BNB,6e-06
2025-04-15T02:06:19.404327,LDBNB,0.018528
2025-04-15T02:07:05.519807,BTC,0.000119
2025-04-15T02:07:05.519807,BNB,6e-06
2025-04-15T02:07:05.519807,LDBNB,0.018528
2025-04-15T02:07:53.188628,BTC,0.000119
2025-04-15T02:07:53.188628,BNB,6e-06
2025-04-15T02:07:53.188628,LDBNB,0.018528
2025-04-15T02:08:40.078087,BTC,0.000119
2025-04-15T02:08:40.078087,BNB,6e-06
2025-04-15T02:08:40.078087,LDBNB,0.018528
2025-04-15T02:09:28.723091,BTC,0.000119
2025-04-15T02:09:28.723091,BNB,6e-06
2025-04-15T02:09:28.723091,LDBNB,0.018528
